participant&question,duration,energy,min_pitch,max_pitch,mean_pitch,pitch_sd,pitch_abs,pitch_quant,pitchUvsVRatio,diffPitchMaxMin,diffPitchMaxMean,diffPitchMaxMode,intensityMin,intensityMax,intensityMean,intensitySD,intensityQuant,diffIntMaxMin,diffIntMaxMean,diffIntMaxMode,avgVal1,avgBand2,avgBand3,jitter,shimmer,numVoiceBreaks,PercentBreaks,speakRate,numPause,maxDurPause,avgDurPause,TotDurPause:3,iInterval,MaxRising:3,MaxFalling:3
P14Q1,33.21720833333333,0.003802327,75.52939143155281,422.44577443102986,191.79956079975094,42.61597858807869,200.5090645782329,187.7734474029134,1.7489643744821872,346.91638299947704,230.64621363127893,234.67232702811646,34.09222423335734,71.15223392057253,54.573938239485294,7.203918392339056,47.76861797,37.060009687215185,16.578295681087234,23.383615947703724,714.2994876216616,606.5776944904591,728.4700909628897,0.02117,0.14415,81,0.61397,0.0008285,26,3.184604166666663,0.87,22.619,82,235.099,200.634
P14Q2,58.73189583333333,0.010100286376507332,75.08438329,325.2266417774199,177.85371534142723,44.54997759,290.1714255423498,180.7969727,0.7632922799639531,250.14225849077002,147.37292643599267,144.4296690867629,34.99681286188937,70.69639545656489,56.338069410626886,6.963295888874434,51.841817219083055,35.69958259467552,14.35832605,18.85457823748183,650.1046011450021,619.9102898706719,718.2901735270303,0.02445,0.16317,151,0.41127,0.000300391,60,1.4506666666666703,0.561,33.681,155,226.37,230.93
P14Q3,48.86302083333333,0.015351294249276785,73.06014447827818,385.5613039146718,201.4677926389589,43.30444555,255.7944942936369,194.3155963200601,0.7371042333689078,312.5011594363936,184.09351127571287,191.24570759461167,34.65600111999979,76.12569401082234,58.95650194935229,7.979073509,53.84795659348038,41.46969289082255,17.169192061470056,22.27773741734196,687.3878780257252,622.6119469499092,706.1848898300116,0.02113,0.15428,107,0.42040999999999995,0.000355745,42,2.698666666666668,0.68,28.549,115,290.961,173.495
P14Q4,56.80625,0.023376135,74.35165483390593,396.9767302690386,192.3362238529689,51.21267708578908,233.30819805380278,185.14198802585796,0.8378115895111686,322.6250754351327,204.6405064160697,211.83474224318067,35.83772765060527,76.02033335695657,60.12849280045086,7.764629926858163,54.91876095448707,40.18260571,15.891840556505713,21.1015724,713.8694388,580.5325792464764,697.6830960023165,0.01955,0.16535,136,0.42853,0.000323729,52,2.378666666666667,0.631,32.821,142,185.203,173.794
P14Q5,16.367916666666666,0.004937905,79.42926928484697,394.5690053,198.1752935600011,38.42101637331856,229.99913322309237,189.99288237772973,0.7634989200863931,315.1397359808291,196.39371170567492,204.5761228879463,33.75171495774046,73.30245227462362,58.79118109590362,9.002264996994871,54.89860707902222,39.55073731688316,14.511271178720001,18.4038452,684.8657583,653.8884080720643,683.3309419758906,0.01896,0.14671,36,0.4082,0.001079914,18,0.8960000000000008,0.373,6.72,35,210.733,220.537
P15Q1,77.65541666666667,0.00787277,71.6812214,400.48594436253194,166.45509070485556,42.75753181933159,197.01509747909037,166.95050977401561,1.2196168144123534,328.8047229582828,234.03085365767637,233.53543458851632,34.22940392569437,70.34223375407115,54.041545470447865,7.320954718191497,49.67609966,36.112829828376775,16.30068828362328,20.666134098195947,662.3966937252015,563.9791351290302,636.6581162780985,0.018770000000000002,0.16421,176,0.5509700000000001,0.000285959,59,3.103999999999992,0.639,37.713,179,265.721,257.52
P15Q2,108.5410625,0.016316370805279198,65.94406969296742,399.8688753091888,167.52972158407252,44.33921677,249.95251169682393,168.60121587093244,0.9080358712853878,333.9248056162214,232.3391537251163,231.26765943825637,33.49876955942203,69.93278895,55.75263835636317,7.5852699439026345,52.044940131667204,36.43401939142608,14.180150594484935,17.887848819180903,644.1127434767028,505.79674731230574,563.6337656131375,0.02215,0.1649,265,0.46729,0.00017584,102,2.346666666666664,0.537,54.74,278,237.491,240.163
P15Q3,100.57604166666667,0.015174623951053946,67.46078946,417.6743381546852,169.9552812952236,41.46979455380759,231.99513213244248,169.65730751244877,0.9956331877729258,350.2135486957204,247.71905685946157,248.01703064223642,33.742974702381126,71.87915550319575,55.76860795463748,7.844352765477231,50.93295868,38.13618080081462,16.110547548558266,20.946196821884044,643.2190641534979,527.6468085426088,581.2208637310207,0.02053,0.15978,258,0.48072000000000004,0.000198491,95,2.1119999999999948,0.575,54.667,269,207.239,180.786
P15Q4,75.43202083333334,0.012225444,71.09080985163627,399.93593174120645,178.67479070200326,46.073593507141275,227.9920822943428,171.91329619096734,1.0112029874633235,328.8451218895702,221.26114103920318,228.0226355502391,33.517453664898085,69.95983026690129,56.079700640360755,8.447027172982326,51.371270889591216,36.44237660200321,13.880129626540537,18.588559377310077,639.2575176160468,539.2811431906888,560.9155008330943,0.01872,0.15155,164,0.50778,0.000266738,64,2.8160000000000025,0.667,42.667,173,293.01,264.842
P15Q5,67.36695833333333,0.007829756,70.39671529871313,398.8670819467513,171.52241642640342,38.34329941272919,246.30490653512535,169.4744912075293,0.8537995594713657,328.4703666480382,227.34466552034786,229.3925907,33.99594719436492,68.79871860739414,54.63689514519746,7.72163793,50.53448461,34.80277141302921,14.16182346219668,18.26423400104794,622.6404441881682,536.6058996995962,578.3637891940572,0.021509999999999998,0.16301,169,0.45255,0.00027533,59,2.5279999999999987,0.557,32.853,179,256.742,323.517
P16Q1,46.72983333333333,0.003127386,78.76795816979518,354.61307105311766,210.69330773416553,39.302486424950594,188.74419081867129,204.71303096633972,1.3640506329113924,275.8451128833225,143.91976331895214,149.90004008677795,32.98597051500866,67.35918328759739,52.240475613795184,6.934041476164225,47.50496290123557,34.37321277258873,15.118707673802206,19.854220386361817,709.962947,602.4709813105027,651.3136982859063,0.02021,0.17594,94,0.51573,0.000506329,35,2.730666666666668,0.613,21.472,102,219.761,241.937
P16Q2,129.708,0.016118557702274605,84.04902721631163,388.4284610630394,217.91528129602295,34.25641295100533,153.06116518573077,209.56268317784105,1.5460435892401334,304.37943384672775,170.51317976701642,178.86577788519833,33.27577828162695,72.09368077402021,54.92560490119084,7.184343475005968,50.639910407763175,38.817902492393266,17.168075872829377,21.45377036625704,626.5594701745231,539.4183252825559,588.5066067605599,0.01455,0.15,331,0.58501,0.000196348,120,4.629333333333335,0.621,74.485,360,179.404,189.94
P16Q3,155.91164583333332,0.025945320839372774,75.45887985700931,417.1707083604768,218.7297121737184,43.01798062389045,248.46210372109815,210.56773346648265,0.8203900502160458,341.7118285034675,198.44099618675838,206.60297489399414,33.903315950392425,72.97859014075492,56.193466966906875,7.996705497929648,51.49718501068261,39.07527419036249,16.785123173848042,21.48140513007231,668.6056043222699,562.4888239605309,606.0624629792992,0.02165,0.17017,361,0.44736,0.000116782,128,4.842666666666667,0.686,87.749,372,293.597,275.506
P16Q4,84.72510416666667,0.015407454830429438,78.71812513705348,399.97243923685534,221.7472459,43.607146036516184,257.14068395371663,213.60139907479723,0.8107761385503528,321.25431409980183,178.22519337698932,186.3710401620581,32.86545320704305,72.89646845,56.57969639721089,8.450036357509921,51.938914450882294,40.03101524709735,16.316772056929516,20.95755400325811,658.9705966630368,555.5527672258901,620.1562441,0.020649999999999998,0.15882,177,0.43368,0.000213812,65,4.224,0.718,46.667,182,203.019,258.335
P16Q5,49.78691666666667,0.008120298,81.94811993209997,395.4083139286832,224.1341311163734,37.521670998747055,227.88169705623602,214.85671761720945,0.9297905352986812,313.4601939965832,171.2741828123098,180.55159631147373,33.220859653328205,72.67510450524027,56.10940977,8.563304176209364,50.365428501128505,39.454244851912065,16.56569473849207,22.309676004111765,652.9762433866473,595.7716727209166,633.7879518250218,0.021509999999999998,0.15495,102,0.48513,0.000387898,43,3.4453333333333376,0.708,30.451,109,292.064,176.325
P17Q1,37.903375,0.000789731,85.04589490645496,365.31206482394424,167.84133084962744,62.79990967604222,149.19827526462666,196.1934153184363,2.6066666666666665,280.26616991748926,197.4707339743168,169.11864950550793,32.67813408548083,62.892234605100576,47.17552352972536,5.942483715,41.29469735797271,30.21410051961975,15.716711075375216,21.597537247127867,772.7595703126581,786.1167022612076,788.4562900561766,0.01822,0.17329,57,0.69612,0.000952381,25,6.581333333333333,0.896,22.397,62,166.519,184.635
P17Q2,57.3473125,0.004137621,77.23318869,355.1542737997142,175.48113484548531,60.538405077831584,211.3711085435445,192.6434196487829,2.046783625730994,277.9210851102642,179.67313895422888,162.5108541509313,32.78453388247045,73.48971453406189,52.566943339614184,7.410084574601416,44.204253429506934,40.70518065159144,20.922771194447705,29.285461104554955,708.8686144422653,701.9233193372394,752.0615559151311,0.02005,0.15795,98,0.54181,0.000531632,40,7.018666666666667,0.831,33.259,106,236.318,115.838
P17Q3,52.9170625,0.008532694,77.49916503667976,416.1284931745462,190.86817917932242,75.99375231586762,266.60747184985684,199.27249852475504,2.1105882352941174,338.6293281378664,225.26031399522375,216.85599464979114,33.521407413267355,76.92240970206821,56.05898694256041,7.027000751907862,47.93132356904265,43.40100228880085,20.86342276,28.99108613302556,630.7594256697174,631.1463595597627,720.5535362853092,0.01756,0.16454000000000002,132,0.62598,0.000588235,19,10.08,2.112,40.128,140,248.839,245.431
P17Q4,67.19233333333334,0.010189050019738109,76.88444499,422.7436395911249,230.92199645632786,78.70245421,208.61182444269383,217.85285654151116,3.441798941798942,345.8591946002803,191.82164313479706,204.89078304961376,33.04237566285443,76.39004785014127,55.791623911880954,8.34018797,45.31395517921961,43.34767218728684,20.598423938260318,31.07609267092166,673.4790715515572,668.1592842510414,725.7477898259373,0.01827,0.14468999999999999,114,0.6095900000000001,0.000661376,26,12.77483333333334,2.053,53.383,120,213.544,267.939
P17Q5,25.104833333333332,0.000452579,75.10960682487591,339.65490828249983,160.17994519096544,66.39045461547116,314.0679358243768,117.53096581469438,1.7015086206896552,264.5453014576239,179.4749630915344,222.12394246780545,32.911467865171076,57.61161102331989,46.54994738447127,5.647659249327434,41.922823718406406,24.700143158148812,11.061663638848621,15.688787304913483,706.7128893703411,774.5455552,801.5695409161037,0.02694,0.1865,55,0.49534,0.001077586,16,2.687999999999999,0.718,11.486,56,209.668,177.492
P20Q1,38.441270833333334,0.00099518,79.50207311162909,367.28866434624575,197.1027369416773,58.99754576597675,287.8430076391774,208.07029287567042,1.2138328530259366,287.78659123461665,170.18592740456845,159.21837147057533,33.61298492,61.74606277106719,48.11845414464182,5.745196776999942,44.37226228297473,28.133077847576786,13.62760862642537,17.373800488092456,713.0488165370678,771.9003898232806,779.1441986860964,0.03221,0.18492,76,0.53589,0.000576369,32,7.029333333333334,0.67,21.429,76,155.634,177.469
P20Q2,42.91116666666667,0.001564305,72.10445675048159,350.59842554000653,182.65758064689157,58.68352428103211,343.4060005148105,198.10611863270853,1.0694980694980696,278.49396878952496,167.94084489311496,152.4923069,33.10696410017452,61.573303435110276,49.60438281477134,5.9560969128518035,46.07204325612528,28.466339334935753,11.968920620338935,15.501260178984992,674.2272499,707.0717034286159,730.0621162213921,0.02741,0.16103,110,0.49979999999999997,0.000482625,39,3.530666666666665,0.546,21.28,114,192.233,239.604
P20Q3,69.50716666666666,0.004419737,74.98024598547845,420.72659279618034,208.6879877819306,46.15543820375756,242.93134031581496,210.89218088815335,1.1388546798029557,345.7463468107019,212.03860501424975,209.8344119,33.97367648438395,65.01391104314285,52.01719029888403,7.183844476504427,46.576344605131574,31.040234558758904,12.996720744258823,18.43756643801128,667.9342713554412,696.5714432,716.5531248304796,0.0276,0.15577,135,0.5234599999999999,0.000307882,46,4.949333333333335,0.852,39.189,138,174.683,188.491
P20Q4,31.736395833333333,0.00132962,79.39441447544485,364.7635254803159,212.64246127723118,55.933714029293455,284.79932507728097,216.8628092759626,0.983729662,285.369111,152.1210642030847,147.90071620435327,33.463378240558875,63.165592919565185,50.20942846567236,6.663313981,46.49986373088067,29.70221467900631,12.956164453892825,16.665729188684516,686.1593736015238,756.4529482355289,816.5112347182398,0.03147,0.16658,58,0.49201,0.000625782,26,2.3359999999999985,0.635,16.519,58,162.073,174.968
P20Q5,22.7965625,0.001131807,86.47472461391074,398.74137504486737,199.90729922573433,60.56493310463593,290.19159192196685,212.97814858774248,0.9320882852292021,312.26665043095664,198.83407581913303,185.7632264571249,32.94561977206027,64.41603538173388,50.94457087099502,7.079303168222827,46.03769247515211,31.47041560967361,13.471464510738855,18.378342906581764,652.2602616179396,784.8372252591342,815.5739569028476,0.028900000000000002,0.15484,47,0.48721,0.000848896,16,1.4399999999999995,0.523,8.373,49,133.459,214.914
P21Q1,80.49266666666666,0.008881948,75.53336432,416.4890439562962,203.34063901659653,40.60810555486371,250.08164873034957,193.1691436,0.6413708690330477,340.9556796342015,213.14840493969967,223.3199003551572,33.69935248,69.87222500756596,54.40973510594291,6.670867088856092,51.01956525536428,36.17287252917556,15.462489901623051,18.85265975220168,666.0854671252836,583.0581552012444,563.4466365344804,0.01846,0.15588,179,0.38402000000000003,0.000203998,87,2.495999999999995,0.523,45.467,189,226.96,283.19
P21Q2,93.3715,0.012893750633268307,72.89432557,393.4221068748593,199.43632518227113,31.42286782274127,213.08491582177362,191.0400393,0.5598262032085561,320.52778130485694,193.98578169258818,202.3820675259513,33.16587571,72.40516504,55.384334340355856,6.969206705326751,52.761317233888974,39.23928932,17.02083069504014,19.64384780150702,655.3492413220965,552.7348202,594.6774799,0.01675,0.14621,200,0.34963,0.000167112,89,1.5786666666666633,0.505,44.907,213,242.321,268.766
P21Q3,196.93875,0.021484682310799447,72.74167334781939,399.6635026557507,205.90230890621154,42.65214387,160.5742737624604,198.84379245953735,1.5070028011204482,326.92182930793126,193.76119374953913,200.81971019621332,32.742845032872964,72.00016645473181,54.359160994502524,8.885960782,45.51484007466044,39.25732142185885,17.641005460229287,26.48532638007137,740.9655198,657.8024695036539,718.7638040307183,0.01925,0.14869,297,0.60274,0.000127324,102,18.837333333333333,1.168,119.115,303,216.801,213.493
P21Q4,71.3701875,0.017020775216010708,75.10091980858971,418.9503498400057,210.24117981755262,42.35831223639121,237.58440275921285,202.06907882774672,0.6726846424384525,343.84943,208.70917002245307,216.88127101225896,34.464557738230106,70.56621042,57.75793243930266,8.048016388699347,54.13016072541644,36.10165268286729,12.808277981794738,16.436049695680957,672.6997010691697,518.2893217351495,604.8639955109496,0.01757,0.14741,158,0.36877000000000004,0.000234467,61,1.9306666666666672,0.548,33.429,161,159.816,232.472
P21Q5,59.56458333333333,0.006932769,74.76699224942725,394.7319699536203,189.5727247,34.02229902942885,221.58871526231664,185.98061281811974,0.6385906963941645,319.9649777041931,205.15924525686032,208.75135713550057,34.38841682145456,68.67929399918125,54.64266739961492,7.217620867727482,51.17586660696345,34.29087717772669,14.036626599566333,17.50342739,672.7899173156575,565.2843841877612,604.9576819920838,0.01642,0.1461,118,0.36868,0.000275255,51,2.6026666666666713,0.6,30.592,121,220.455,302.257
P22Q1,27.20895833333333,0.000723059,73.80983075759234,397.19025670260817,172.42700726684618,55.58435605,337.6849588798696,176.24336910998454,1.3261986301369864,323.3804259450158,224.7632494,220.94688759262363,33.15601987935848,62.56936338129448,48.23458039619847,5.904432993159143,44.024161813935564,29.413343501935998,14.334782985096012,18.545201567358916,690.6995164455956,737.7489906229738,803.8010868063079,0.03352,0.19005,58,0.3908,0.000856164,14,1.0986666666666665,0.655,9.172,62,148.359,161.671
P22Q2,85.96452083333334,0.003390386,64.24996041405772,416.61372643017035,154.4110112,59.68800128053912,353.20275883098316,165.42625232106485,1.2441890833115696,352.3637660161126,262.20271527349934,251.1874741091055,33.53554374,62.99677861945006,49.94279309838145,5.634664356182132,47.192756830949016,29.46123488323566,13.053985521068611,15.804021788501046,636.9892943176341,617.2440235909721,673.8344116006139,0.03132,0.18686,266,0.5645300000000001,0.000261165,82,2.1013333333333293,0.522,42.838,284,252.777,170.67
